JD_like,year,month,day,season,Vmag,Verr,Bmag,Berr,Rmag,Rerr,Umag,Uerr,source,date_type
2448182.3166,1990,10,17.816600000020117,6,12.228,0.01,13.583,0.01,10.921,0.01,14.627,0.05,Grankin et al. 2008,HJD
2448186.3092,1990,10,21.80920000001788,6,12.431,0.01,13.773,0.01,11.103,0.01,,,Grankin et al. 2008,HJD
2448190.3351,1990,10,25.835099999792874,6,12.581,0.01,13.985,0.01,11.222999999999999,0.01,15.142999999999999,0.05,Grankin et al. 2008,HJD
2448202.2985,1990,11,6.798500000033528,6,12.662,0.01,13.968,0.01,11.265,0.01,,,Grankin et al. 2008,HJD
2448203.3016,1990,11,7.801599999889731,6,12.452,0.01,13.781,0.01,11.11,0.01,,,Grankin et al. 2008,HJD
2448204.3208,1990,11,8.82079999987036,6,12.232999999999999,0.01,13.565999999999999,0.01,10.932999999999998,0.01,14.770999999999999,0.05,Grankin et al. 2008,HJD
2448213.3191,1990,11,17.819099999964237,6,12.677999999999999,0.01,14.024,0.01,11.251999999999999,0.01,,,Grankin et al. 2008,HJD
2448215.3399,1990,11,19.83990000002086,6,12.285,0.01,13.59,0.01,10.97,0.01,14.995,0.05,Grankin et al. 2008,HJD
2448216.2885,1990,11,20.788499999791384,6,12.208,0.01,13.555,0.01,10.928,0.01,14.625,0.05,Grankin et al. 2008,HJD
2448217.2815,1990,11,21.781500000040978,6,12.347000000000001,0.01,13.718000000000002,0.01,11.023000000000001,0.01,,,Grankin et al. 2008,HJD
2448218.225,1990,11,22.725000000093132,6,12.477,0.01,13.867,0.01,11.141,0.01,14.978000000000002,0.05,Grankin et al. 2008,HJD
2448220.3259,1990,11,24.82590000005439,6,12.434000000000001,0.01,13.795000000000002,0.01,11.126000000000001,0.01,15.023000000000001,0.05,Grankin et al. 2008,HJD
2448221.2509,1990,11,25.750899999868125,6,12.258,0.01,13.581,0.01,10.956999999999999,0.01,,,Grankin et al. 2008,HJD
2448223.3231,1990,11,27.823100000154227,6,12.423,0.01,13.733,0.01,11.072,0.01,,,Grankin et al. 2008,HJD
2448224.2156,1990,11,28.715600000228733,6,12.623,0.01,14.013,0.01,11.229999999999999,0.01,,,Grankin et al. 2008,HJD
2448229.1805,1990,12,3.680499999783933,6,12.38,0.01,13.708,0.01,11.089,0.01,,,Grankin et al. 2008,HJD
2448230.1811,1990,12,4.681100000161678,6,12.607000000000001,0.01,13.945,0.01,11.279000000000002,0.01,,,Grankin et al. 2008,HJD
2448503.3728,1991,9,3.872800000011921,7,12.530999999999999,0.01,13.876,0.01,11.161999999999999,0.01,,,Grankin et al. 2008,HJD
2448505.3559,1991,9,5.855899999849498,7,12.231,0.01,13.579,0.01,10.927,0.01,14.647,0.05,Grankin et al. 2008,HJD
2448506.3742,1991,9,6.874199999962002,7,12.367,0.01,13.702000000000002,0.01,11.041,0.01,14.921000000000001,0.05,Grankin et al. 2008,HJD
2448507.3425,1991,9,7.842499999795109,7,12.632,0.01,14.083,0.01,11.241,0.01,,,Grankin et al. 2008,HJD
2448508.3233,1991,9,8.82329999981448,7,12.75,0.01,14.164,0.01,11.3,0.01,15.08,0.05,Grankin et al. 2008,HJD
2448509.3548,1991,9,9.854799999855459,7,12.437999999999999,0.01,13.803999999999998,0.01,11.099999999999998,0.01,14.863999999999999,0.05,Grankin et al. 2008,HJD
2448510.3394,1991,9,10.839399999938905,7,12.251,0.01,13.588999999999999,0.01,10.952,0.01,14.543999999999999,0.05,Grankin et al. 2008,HJD
2448511.3492,1991,9,11.849200000055134,7,12.280999999999999,0.01,13.658999999999999,0.01,10.965,0.01,14.992999999999999,0.05,Grankin et al. 2008,HJD
2448512.334,1991,9,12.833999999798834,7,12.444,0.01,13.781,0.01,11.096,0.01,14.96,0.05,Grankin et al. 2008,HJD
2448513.3403,1991,9,13.84029999980703,7,12.735999999999999,0.01,14.151,0.01,11.326999999999998,0.01,,,Grankin et al. 2008,HJD
2448514.3316,1991,9,14.831600000150502,7,12.592,0.01,13.98,0.01,11.191,0.01,14.787,0.05,Grankin et al. 2008,HJD
2448515.3444,1991,9,15.844399999827147,7,12.298,0.01,13.657,0.01,11.004999999999999,0.01,14.783,0.05,Grankin et al. 2008,HJD
2448516.2787,1991,9,16.778700000140816,7,12.225999999999999,0.01,13.614999999999998,0.01,10.946,0.01,,,Grankin et al. 2008,HJD
2448517.2864,1991,9,17.786400000099093,7,12.339,0.01,13.703000000000001,0.01,10.958,0.01,,,Grankin et al. 2008,HJD
2448523.3191,1991,9,23.819099999964237,7,12.360999999999999,0.01,,,11.062,0.01,,,Grankin et al. 2008,HJD
2448533.3932,1991,10,3.8931999998167157,7,12.229000000000001,0.01,13.586,0.01,10.942,0.01,14.704,0.05,Grankin et al. 2008,HJD
2448537.3629,1991,10,7.862900000065565,7,12.49,0.01,13.856,0.01,11.137,0.01,14.969,0.05,Grankin et al. 2008,HJD
2448539.4377,1991,10,9.937700000125915,7,12.24,0.01,13.589,0.01,10.947,0.01,14.706,0.05,Grankin et al. 2008,HJD
2448541.3437,1991,10,11.843700000084937,7,12.682,0.01,14.085,0.01,11.243,0.01,,,Grankin et al. 2008,HJD
2448542.3266,1991,10,12.8265999997966,7,12.74,0.01,14.152000000000001,0.01,11.311,0.01,,,Grankin et al. 2008,HJD
2448543.3315,1991,10,13.831499999854714,7,12.364,0.01,13.71,0.01,11.05,0.01,,,Grankin et al. 2008,HJD
2448544.3543,1991,10,14.854299999773502,7,12.241,0.01,13.571,0.01,10.926,0.01,,,Grankin et al. 2008,HJD
2448545.3413,1991,10,15.841299999970943,7,12.247,0.01,13.568999999999999,0.01,10.942,0.01,,,Grankin et al. 2008,HJD
2448546.3423,1991,10,16.842300000134856,7,12.398,0.01,13.777,0.01,11.079,0.01,14.846,0.05,Grankin et al. 2008,HJD
2448548.3316,1991,10,18.8316000001505,7,12.607999999999999,0.01,13.924,0.01,11.216999999999999,0.01,,,Grankin et al. 2008,HJD
2448551.3078,1991,10,21.8078000000678,7,12.228,0.01,13.586,0.01,10.949,0.01,,,Grankin et al. 2008,HJD
2448552.3202,1991,10,22.820199999958277,7,12.535,0.01,13.808,0.01,11.158000000000001,0.01,,,Grankin et al. 2008,HJD
2448558.3166,1991,10,28.816600000020117,7,12.635,0.01,13.986,0.01,11.254,0.01,,,Grankin et al. 2008,HJD
2448559.3156,1991,10,29.815599999856204,7,12.694,0.01,14.047,0.01,11.291,0.01,,,Grankin et al. 2008,HJD
2448560.2953,1991,10,30.795299999881536,7,12.376,0.01,13.741999999999999,0.01,11.061,0.01,14.844999999999999,0.05,Grankin et al. 2008,HJD
2448561.2942,1991,10,31.794199999887496,7,12.198,0.01,13.533000000000001,0.01,10.899000000000001,0.01,14.415000000000001,0.05,Grankin et al. 2008,HJD
2448572.2641,1991,11,11.7640999997966,7,12.305,0.01,13.608,0.01,10.984,0.01,14.544,0.05,Grankin et al. 2008,HJD
2448575.2822,1991,11,14.782199999783188,7,12.713,0.01,14.152,0.01,11.286,0.01,,,Grankin et al. 2008,HJD
2448843.4467,1992,8,8.946700000204146,8,12.345,0.01,13.718,0.01,11.043000000000001,0.01,14.733,0.05,Grankin et al. 2008,HJD
2448844.4469,1992,8,9.9468999998644,8,12.212,0.01,13.565999999999999,0.01,10.924,0.01,14.716,0.05,Grankin et al. 2008,HJD
2448845.4417,1992,8,10.941699999850243,8,12.27,0.01,13.613999999999999,0.01,10.981,0.01,,,Grankin et al. 2008,HJD
2448846.462,1992,8,11.961999999824911,8,12.472000000000001,0.01,13.839000000000002,0.01,11.125000000000002,0.01,,,Grankin et al. 2008,HJD
2448848.4557,1992,8,13.955699999816716,8,12.519,0.01,13.802,0.01,11.178,0.01,,,Grankin et al. 2008,HJD
2448849.4356,1992,8,14.935599999967963,8,12.3,0.01,13.620000000000001,0.01,11.005,0.01,,,Grankin et al. 2008,HJD
2448851.4432,1992,8,16.943200000096112,8,12.294,0.01,13.672,0.01,10.97,0.01,,,Grankin et al. 2008,HJD
2448852.4298,1992,8,17.929800000041723,8,12.569,0.01,13.883000000000001,0.01,11.167000000000002,0.01,,,Grankin et al. 2008,HJD
2448854.4559,1992,8,19.95589999994263,8,12.466,0.01,13.844,0.01,,,,,Grankin et al. 2008,HJD
2448858.4061,1992,8,23.90609999978915,8,12.614,0.01,14.075000000000001,0.01,11.262,0.01,,,Grankin et al. 2008,HJD
2448859.4065,1992,8,24.906500000040978,8,12.597999999999999,0.01,13.946,0.01,11.245999999999999,0.01,,,Grankin et al. 2008,HJD
2448860.3973,1992,8,25.897299999836832,8,12.357000000000001,0.01,13.751000000000001,0.01,11.039000000000001,0.01,,,Grankin et al. 2008,HJD
2448861.3953,1992,8,26.895299999974668,8,12.274000000000001,0.01,13.567,0.01,10.933000000000002,0.01,,,Grankin et al. 2008,HJD
2448862.3901,1992,8,27.890099999960512,8,12.251,0.01,13.585999999999999,0.01,10.960999999999999,0.01,14.642999999999999,0.05,Grankin et al. 2008,HJD
2448863.3911,1992,8,28.891100000124425,8,12.419,0.01,13.780000000000001,0.01,11.093,0.01,,,Grankin et al. 2008,HJD
2448869.3989,1992,9,3.898899999912828,8,12.542,0.01,13.898,0.01,11.192,0.01,,,Grankin et al. 2008,HJD
2448870.3767,1992,9,4.876699999906123,8,12.704,0.01,14.057,0.01,11.317,0.01,,,Grankin et al. 2008,HJD
2448871.3726,1992,9,5.872599999886006,8,12.449000000000002,0.01,13.769000000000002,0.01,11.103000000000002,0.01,14.817000000000002,0.05,Grankin et al. 2008,HJD
2448872.3842,1992,9,6.884200000204146,8,12.274000000000001,0.01,13.605,0.01,10.96,0.01,,,Grankin et al. 2008,HJD
2448873.4056,1992,9,7.9056000001728535,8,12.235999999999999,0.01,13.575,0.01,10.932999999999998,0.01,,,Grankin et al. 2008,HJD
2448874.3375,1992,9,8.837499999906868,8,12.385,0.01,13.749,0.01,11.045,0.01,,,Grankin et al. 2008,HJD
2448875.3347,1992,9,9.834700000006706,8,12.675999999999998,0.01,14.121999999999998,0.01,11.261,0.01,,,Grankin et al. 2008,HJD
2448886.3074,1992,9,20.80739999981597,8,12.529000000000002,0.01,13.930000000000001,0.01,11.179000000000002,0.01,,,Grankin et al. 2008,HJD
2448887.3,1992,9,21.799999999813735,8,12.647,0.01,13.945,0.01,11.238,0.01,14.947000000000001,0.05,Grankin et al. 2008,HJD
2448888.3025,1992,9,22.802500000223517,8,12.504000000000001,0.01,13.853000000000002,0.01,11.153000000000002,0.01,14.705000000000002,0.05,Grankin et al. 2008,HJD
2448889.2982,1992,9,23.798200000077486,8,12.305,0.01,13.637,0.01,10.964,0.01,,,Grankin et al. 2008,HJD
2448890.2978,1992,9,24.797799999825656,8,12.254000000000001,0.01,13.595,0.01,10.944,0.01,,,Grankin et al. 2008,HJD
2448891.2949,1992,9,25.794900000095367,8,12.327,0.01,13.7,0.01,10.997,0.01,14.628,0.05,Grankin et al. 2008,HJD
2448892.3027,1992,9,26.80269999988377,8,12.672,0.01,14.062000000000001,0.01,11.307,0.01,,,Grankin et al. 2008,HJD
2448893.2939,1992,9,27.793899999931455,8,12.662,0.01,14.008000000000001,0.01,11.239,0.01,15.073,0.05,Grankin et al. 2008,HJD
2448894.2823,1992,9,28.782300000078976,8,12.422,0.01,13.742,0.01,11.05,0.01,14.801000000000002,0.05,Grankin et al. 2008,HJD
2448899.3734,1992,10,3.873399999924004,8,12.57,0.01,13.91,0.01,11.184000000000001,0.01,15.075,0.05,Grankin et al. 2008,HJD
2448900.3332,1992,10,4.833200000226498,8,12.355,0.01,13.689,0.01,11.017,0.01,,,Grankin et al. 2008,HJD
