JD_like,year,month,day,season,Vmag,Verr,Bmag,Berr,Rmag,Rerr,Umag,Uerr,source,date_type
2449213.4373,1993,8,13.937299999874085,9,13.714,0.01,15.159,0.01,,,,,Grankin et al. 2008,HJD
2449214.4449,1993,8,14.944900000002235,9,13.707,0.01,15.105,0.01,,,,,Grankin et al. 2008,HJD
2449215.4291,1993,8,15.929099999833852,9,13.744000000000002,0.01,15.164000000000001,0.01,,,,,Grankin et al. 2008,HJD
2449219.3769,1993,8,19.876900000032037,9,13.713,0.01,15.085999999999999,0.01,,,,,Grankin et al. 2008,HJD
2449221.3823,1993,8,21.88230000017211,9,13.702,0.01,15.125,0.01,,,,,Grankin et al. 2008,HJD
2449222.3792,1993,8,22.879199999850243,9,13.735,0.01,15.104,0.01,,,,,Grankin et al. 2008,HJD
2449224.3852,1993,8,24.885199999902397,9,13.725999999999999,0.01,15.168,0.01,,,,,Grankin et al. 2008,HJD
2449225.3817,1993,8,25.881699999794364,9,13.752,0.01,15.171000000000001,0.01,,,,,Grankin et al. 2008,HJD
2449226.3922,1993,8,26.892200000118464,9,13.714,0.01,15.174,0.01,,,,,Grankin et al. 2008,HJD
2449228.4734,1993,8,28.973400000017136,9,13.710999999999999,0.01,15.181,0.01,,,,,Grankin et al. 2008,HJD
2449241.4891,1993,9,10.989099999889731,9,13.706,0.01,15.227,0.01,,,,,Grankin et al. 2008,HJD
2449242.371,1993,9,11.87099999981001,9,13.720999999999998,0.01,15.131999999999998,0.01,,,,,Grankin et al. 2008,HJD
2449244.3824,1993,9,13.882400000002235,9,13.718,0.01,15.146,0.01,,,,,Grankin et al. 2008,HJD
2449247.3682,1993,9,16.868199999909848,9,13.724,0.01,15.139,0.01,,,,,Grankin et al. 2008,HJD
2449248.3572,1993,9,17.857199999969453,9,13.696,0.01,15.138,0.01,,,,,Grankin et al. 2008,HJD
2449249.3476,1993,9,18.84759999997914,9,13.692,0.01,15.187000000000001,0.01,,,,,Grankin et al. 2008,HJD
2449250.343,1993,9,19.842999999877065,9,13.753,0.01,15.193,0.01,,,,,Grankin et al. 2008,HJD
2449251.3387,1993,9,20.838700000196695,9,13.71,0.01,15.234000000000002,0.01,,,,,Grankin et al. 2008,HJD
2449581.4243,1994,8,16.924300000071526,10,13.677,0.01,15.106,0.01,11.939,0.01,,,Grankin et al. 2008,HJD
2449598.3908,1994,9,2.890800000168383,10,13.671,0.01,15.161,0.01,11.989999999999998,0.01,,,Grankin et al. 2008,HJD
