JD_like,year,month,day,season,Vmag,Verr,Bmag,Berr,Rmag,Rerr,Umag,Uerr,source,date_type
2448858.4162,1992,8,23.91619999986142,8,12.613,0.01,14.053999999999998,0.01,,,,,Grankin et al. 2008,HJD
2448859.4016,1992,8,24.901599999982864,8,12.335999999999999,0.01,13.735999999999999,0.01,,,,,Grankin et al. 2008,HJD
2448860.3918,1992,8,25.891799999866635,8,12.702,0.01,14.183,0.01,,,,,Grankin et al. 2008,HJD
2448861.3907,1992,8,26.890699999872595,8,12.696,0.01,14.114,0.01,,,,,Grankin et al. 2008,HJD
2448862.3845,1992,8,27.884500000160187,8,12.334000000000001,0.01,13.743000000000002,0.01,,,,,Grankin et al. 2008,HJD
2448863.3873,1992,8,28.88730000006035,8,12.561,0.01,14.006,0.01,,,,,Grankin et al. 2008,HJD
2448869.3947,1992,9,3.894700000062585,8,12.314,0.01,13.718,0.01,,,,,Grankin et al. 2008,HJD
2448870.3729,1992,9,4.872899999842048,8,12.695,0.01,14.129000000000001,0.01,,,,,Grankin et al. 2008,HJD
2448871.3667,1992,9,5.86670000012964,8,12.69,0.01,14.108,0.01,11.341999999999999,0.01,,,Grankin et al. 2008,HJD
2448872.3765,1992,9,6.876499999780208,8,12.379000000000001,0.01,13.822000000000001,0.01,11.068000000000001,0.01,,,Grankin et al. 2008,HJD
2448873.4165,1992,9,7.916499999817461,8,12.556,0.01,13.969999999999999,0.01,,,,,Grankin et al. 2008,HJD
2448874.4927,1992,9,8.992699999827892,8,12.692,0.01,14.096,0.01,,,,,Grankin et al. 2008,HJD
2448885.3621,1992,9,19.862100000027567,8,12.567,0.01,14.043,0.01,,,,,Grankin et al. 2008,HJD
2448886.3011,1992,9,20.801099999807775,8,12.353,0.01,13.775,0.01,,,,,Grankin et al. 2008,HJD
2448887.2911,1992,9,21.791100000031292,8,12.68,0.01,14.105,0.01,,,,,Grankin et al. 2008,HJD
2448888.2949,1992,9,22.794900000095367,8,12.679,0.01,14.135,0.01,11.34,0.01,,,Grankin et al. 2008,HJD
2448889.2917,1992,9,23.791699999943376,8,12.389000000000001,0.01,13.776000000000002,0.01,11.074000000000002,0.01,,,Grankin et al. 2008,HJD
2448890.292,1992,9,24.791999999899417,8,12.559000000000001,0.01,13.966000000000001,0.01,11.186,0.01,,,Grankin et al. 2008,HJD
2448891.2885,1992,9,25.788499999791384,8,12.675,0.01,14.106000000000002,0.01,11.308,0.01,,,Grankin et al. 2008,HJD
2448891.3995,1992,9,25.89949999982491,8,12.638,0.01,14.052,0.01,11.328,0.01,,,Grankin et al. 2008,HJD
2448891.4357,1992,9,25.93569999979809,8,12.665,0.01,14.072,0.01,11.325,0.01,,,Grankin et al. 2008,HJD
2448891.4708,1992,9,25.970799999777228,8,12.623,0.01,14.008999999999999,0.01,11.302999999999999,0.01,,,Grankin et al. 2008,HJD
2448892.2963,1992,9,26.79630000004545,8,12.583,0.01,14.004,0.01,11.22,0.01,,,Grankin et al. 2008,HJD
2448893.2881,1992,9,27.788100000005215,8,12.384,0.01,13.772,0.01,,,,,Grankin et al. 2008,HJD
2448894.275,1992,9,28.774999999906868,8,12.687999999999999,0.01,14.095999999999998,0.01,11.308,0.01,,,Grankin et al. 2008,HJD
2448953.429,1992,11,26.929000000003725,8,12.345,0.01,13.75,0.01,11.001000000000001,0.01,,,Grankin et al. 2008,HJD
2448954.2087,1992,11,27.708699999842793,8,12.432,0.01,13.859,0.01,11.101,0.01,,,Grankin et al. 2008,HJD
2448956.336,1992,11,29.83600000012666,8,12.548,0.01,13.985,0.01,11.2,0.01,,,Grankin et al. 2008,HJD
2448960.3504,1992,12,3.8503999998793006,8,12.308,0.01,13.681000000000001,0.01,10.967,0.01,,,Grankin et al. 2008,HJD
2449215.3978,1993,8,15.897799999918789,9,12.69,0.01,14.125,0.01,11.314,0.01,,,Grankin et al. 2008,HJD
2449219.4625,1993,8,19.962499999906868,9,12.597000000000001,0.01,14.020000000000001,0.01,11.228000000000002,0.01,,,Grankin et al. 2008,HJD
2449220.3724,1993,8,20.872400000225753,9,12.363,0.01,13.756,0.01,11.045,0.01,,,Grankin et al. 2008,HJD
2449221.3584,1993,8,21.85839999979362,9,12.690999999999999,0.01,14.134999999999998,0.01,11.318999999999999,0.01,,,Grankin et al. 2008,HJD
2449222.3552,1993,8,22.85520000010729,9,12.703,0.01,14.110999999999999,0.01,11.318999999999999,0.01,,,Grankin et al. 2008,HJD
2449224.3577,1993,8,24.85770000005141,9,12.638,0.01,,,11.283999999999999,0.01,,,Grankin et al. 2008,HJD
2449225.3581,1993,8,25.858099999837577,9,12.685,0.01,14.113000000000001,0.01,11.33,0.01,,,Grankin et al. 2008,HJD
2449226.3516,1993,8,26.851600000169128,9,12.558,0.01,13.986,0.01,11.216,0.01,,,Grankin et al. 2008,HJD
2449227.4164,1993,8,27.916399999987334,9,12.435,0.01,13.849,0.01,11.100000000000001,0.01,,,Grankin et al. 2008,HJD
2449228.3605,1993,8,28.86049999995157,9,12.642000000000001,0.01,,,11.317000000000002,0.01,,,Grankin et al. 2008,HJD
2449236.369,1993,9,5.868999999947846,9,12.668,0.01,,,11.258999999999999,0.01,,,Grankin et al. 2008,HJD
2449239.4463,1993,9,8.946299999952316,9,12.675,0.01,14.091000000000001,0.01,11.318000000000001,0.01,,,Grankin et al. 2008,HJD
2449240.3582,1993,9,9.858200000133365,9,12.357000000000001,0.01,13.768,0.01,11.047,0.01,,,Grankin et al. 2008,HJD
2449241.4798,1993,9,10.979799999855459,9,12.697000000000001,0.01,14.081000000000001,0.01,11.317,0.01,,,Grankin et al. 2008,HJD
2449242.348,1993,9,11.848000000230968,9,12.682,0.01,14.083,0.01,11.291,0.01,,,Grankin et al. 2008,HJD
2449243.3526,1993,9,12.85259999986738,9,12.481,0.01,13.904,0.01,11.136,0.01,,,Grankin et al. 2008,HJD
2449244.3529,1993,9,13.852899999823421,9,12.453,0.01,13.891,0.01,11.123999999999999,0.01,,,Grankin et al. 2008,HJD
2449245.3694,1993,9,14.869400000199676,9,12.708,0.01,14.117,0.01,11.349,0.01,,,Grankin et al. 2008,HJD
2449247.3472,1993,9,16.84720000019297,9,12.357000000000001,0.01,13.767000000000001,0.01,,,,,Grankin et al. 2008,HJD
2449248.3325,1993,9,17.832500000018626,9,12.716,0.01,14.145,0.01,11.322999999999999,0.01,,,Grankin et al. 2008,HJD
2449249.3252,1993,9,18.825199999846518,9,12.672,0.01,14.084,0.01,11.316,0.01,,,Grankin et al. 2008,HJD
2449250.3196,1993,9,19.819600000046194,9,12.405,0.01,13.799999999999999,0.01,11.075,0.01,,,Grankin et al. 2008,HJD
2449251.3157,1993,9,20.815700000151992,9,12.591,0.01,14.009,0.01,11.203999999999999,0.01,,,Grankin et al. 2008,HJD
2449254.3916,1993,9,23.89160000020638,9,12.427999999999999,0.01,,,11.071,0.01,,,Grankin et al. 2008,HJD
2449255.3906,1993,9,24.89060000004247,9,12.744000000000002,0.01,14.165000000000001,0.01,11.354000000000001,0.01,,,Grankin et al. 2008,HJD
2449259.3823,1993,9,28.88230000017211,9,12.674000000000001,0.01,14.136000000000001,0.01,11.311000000000002,0.01,,,Grankin et al. 2008,HJD
2449271.374,1993,10,10.873999999836087,9,12.494000000000002,0.01,13.911000000000001,0.01,11.138000000000002,0.01,,,Grankin et al. 2008,HJD
2449274.3545,1993,10,13.854499999899417,9,12.353,0.01,13.788,0.01,11.043,0.01,,,Grankin et al. 2008,HJD
2449277.3984,1993,10,16.898399999830872,9,12.375,0.01,13.791,0.01,11.052,0.01,,,Grankin et al. 2008,HJD
2449278.3927,1993,10,17.89270000020042,9,12.594000000000001,0.01,14.034,0.01,11.251000000000001,0.01,14.841000000000001,0.05,Grankin et al. 2008,HJD
2449279.4029,1993,10,18.902900000102818,9,12.672,0.01,14.088000000000001,0.01,11.33,0.01,,,Grankin et al. 2008,HJD
2449280.3057,1993,10,19.805699999909848,9,12.544,0.01,13.958,0.01,11.195,0.01,,,Grankin et al. 2008,HJD
2449281.357,1993,10,20.856999999843538,9,12.443,0.01,13.826,0.01,11.076,0.01,,,Grankin et al. 2008,HJD
2449284.3415,1993,10,23.841500000096858,9,12.368,0.01,13.747,0.01,11.045,0.01,,,Grankin et al. 2008,HJD
2449581.4599,1994,8,16.95990000013262,10,12.31,0.01,13.709,0.01,10.998000000000001,0.01,15.054,0.05,Grankin et al. 2008,HJD
2449596.4032,1994,8,31.90320000005886,10,12.788,0.01,14.196,0.01,11.398,0.01,,,Grankin et al. 2008,HJD
2449597.4594,1994,9,1.959400000050664,10,12.55,0.01,13.942,0.01,11.191,0.01,,,Grankin et al. 2008,HJD
2449607.445,1994,9,11.944999999832362,10,12.637,0.01,14.042,0.01,11.254000000000001,0.01,,,Grankin et al. 2008,HJD
2449608.3563,1994,9,12.856300000101328,10,12.28,0.01,13.686,0.01,10.998,0.01,,,Grankin et al. 2008,HJD
2449625.288,1994,9,29.78800000017509,10,12.283,0.01,13.697,0.01,10.968,0.01,,,Grankin et al. 2008,HJD
2449660.2005,1994,11,3.7004999998025596,10,12.754000000000001,0.01,14.228000000000002,0.01,11.38,0.01,,,Grankin et al. 2008,HJD
2449686.2535,1994,11,29.753500000108033,10,12.339,0.01,13.737,0.01,11.031,0.01,,,Grankin et al. 2008,HJD
2449689.4543,1994,12,2.9542999998666346,10,12.285,0.01,13.663,0.01,10.988,0.01,,,Grankin et al. 2008,HJD
2449695.3405,1994,12,8.840499999932945,10,12.567,0.01,13.956,0.01,11.202,0.01,,,Grankin et al. 2008,HJD
2449696.4155,1994,12,9.91550000011921,10,12.357999999999999,0.01,13.758999999999999,0.01,11.017999999999999,0.01,,,Grankin et al. 2008,HJD
2449697.4036,1994,12,10.903599999845028,10,12.812999999999999,0.01,14.241999999999999,0.01,11.415,0.01,,,Grankin et al. 2008,HJD
2449937.4194,1995,8,7.919400000013411,11,12.776,0.01,14.165,0.01,11.433,0.01,,,Grankin et al. 2008,HJD
2449952.4127,1995,8,22.912700000219047,11,12.306,0.01,13.693,0.01,11.008,0.01,,,Grankin et al. 2008,HJD
2449953.3577,1995,8,23.85770000005141,11,12.652999999999999,0.01,14.065999999999999,0.01,11.296999999999999,0.01,,,Grankin et al. 2008,HJD
2449954.3758,1995,8,24.875800000037998,11,12.815,0.01,14.279,0.01,11.405999999999999,0.01,,,Grankin et al. 2008,HJD
2449955.3507,1995,8,25.850699999835342,11,12.498,0.01,13.878,0.01,11.138,0.01,,,Grankin et al. 2008,HJD
2449956.364,1995,8,26.864000000059605,11,12.402999999999999,0.01,13.831,0.01,11.067999999999998,0.01,,,Grankin et al. 2008,HJD
2449957.3529,1995,8,27.85289999982342,11,12.823,0.01,14.211,0.01,11.411000000000001,0.01,,,Grankin et al. 2008,HJD
2449958.3769,1995,8,28.876900000032037,11,12.665999999999999,0.01,14.062999999999999,0.01,11.300999999999998,0.01,,,Grankin et al. 2008,HJD
2449959.3474,1995,8,29.847399999853224,11,12.309000000000001,0.01,13.722000000000001,0.01,11.002,0.01,,,Grankin et al. 2008,HJD
2449960.3688,1995,8,30.86879999982193,11,12.786,0.01,14.209,0.01,11.394,0.01,,,Grankin et al. 2008,HJD
2449962.3625,1995,9,1.8624999998137355,11,12.380999999999998,0.01,13.779999999999998,0.01,11.054999999999998,0.01,,,Grankin et al. 2008,HJD
2449963.371,1995,9,2.87099999981001,11,12.593,0.01,13.985,0.01,11.242,0.01,,,Grankin et al. 2008,HJD
2449964.3451,1995,9,3.8451000000350177,11,12.789000000000001,0.01,14.169,0.01,11.399000000000001,0.01,,,Grankin et al. 2008,HJD
2449965.3541,1995,9,4.854100000113249,11,12.561,0.01,13.992,0.01,11.202,0.01,14.863000000000001,0.05,Grankin et al. 2008,HJD
2449966.3874,1995,9,5.8873999998904765,11,12.392000000000001,0.01,13.831000000000001,0.01,11.085,0.01,15.696000000000002,0.05,Grankin et al. 2008,HJD
2449978.2992,1995,9,17.799199999775738,11,12.790999999999999,0.01,14.258999999999999,0.01,11.403999999999998,0.01,,,Grankin et al. 2008,HJD
2449979.2958,1995,9,18.795799999963492,11,12.34,0.01,13.732,0.01,10.996,0.01,14.668,0.05,Grankin et al. 2008,HJD
2449981.3027,1995,9,20.80269999988377,11,12.76,0.01,14.222,0.01,11.395,0.01,15.231,0.05,Grankin et al. 2008,HJD
2449982.3384,1995,9,21.838399999774992,11,12.515999999999998,0.01,13.890999999999998,0.01,11.158999999999999,0.01,15.080999999999998,0.05,Grankin et al. 2008,HJD
2449984.3364,1995,9,23.836399999912828,11,12.761,0.01,14.181,0.01,11.41,0.01,15.338999999999999,0.05,Grankin et al. 2008,HJD
2449986.304,1995,9,25.804000000003725,11,12.3,0.01,13.714,0.01,10.963000000000001,0.01,15.31,0.05,Grankin et al. 2008,HJD
2449987.3055,1995,9,26.805499999783933,11,12.745,0.01,14.177,0.01,11.354999999999999,0.01,15.1,0.05,Grankin et al. 2008,HJD
2449990.3332,1995,9,29.833200000226498,11,12.559000000000001,0.01,14.004000000000001,0.01,11.201,0.01,,,Grankin et al. 2008,HJD
2450005.4728,1995,10,14.972800000105053,11,12.719000000000001,0.01,14.154000000000002,0.01,11.328000000000001,0.01,,,Grankin et al. 2008,HJD
2450007.3729,1995,10,16.872899999842048,11,12.686,0.01,14.073,0.01,11.314,0.01,,,Grankin et al. 2008,HJD
2450009.3935,1995,10,18.893499999772757,11,12.459000000000001,0.01,13.875000000000002,0.01,11.117,0.01,,,Grankin et al. 2008,HJD
2450010.3653,1995,10,19.86530000017956,11,12.453,0.01,13.846,0.01,11.103,0.01,15.076,0.05,Grankin et al. 2008,HJD
2450011.3851,1995,10,20.88510000007227,11,12.796,0.01,14.261999999999999,0.01,11.424999999999999,0.01,,,Grankin et al. 2008,HJD
